machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;427104
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;217591
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;213034
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;216780
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;216158
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;209310
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;206412
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;213896
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;219600
cenva;2048;32;32;12;max;omp;150;;cores;max_omp 2048/32x32;50;218401
cenva;2048;128;128;1;max;omp;51;dynamic;cores;;50;381239
cenva;2048;64;64;1;max;omp;51;dynamic;cores;;50;380325
cenva;2048;32;32;1;max;omp;51;dynamic;cores;;50;381209
cenva;2048;128;128;1;max;omp;126;dynamic;cores;;125;878979
cenva;2048;64;64;1;max;omp;126;dynamic;cores;;125;879328
cenva;2048;32;32;1;max;omp;126;dynamic;cores;;125;879201
cenva;2048;128;128;1;max;omp;247;dynamic;cores;;250;1656721
cenva;2048;64;64;1;max;omp;247;dynamic;cores;;250;1655480
cenva;2048;32;32;1;max;omp;247;dynamic;cores;;250;1662309
cenva;2048;128;128;1;max;omp;51;static;cores;;50;395572
cenva;2048;64;64;1;max;omp;51;static;cores;;50;402718
cenva;2048;32;32;1;max;omp;51;static;cores;;50;393682
cenva;2048;128;128;1;max;omp;126;static;cores;;125;888814
cenva;2048;64;64;1;max;omp;126;static;cores;;125;899854
cenva;2048;32;32;1;max;omp;126;static;cores;;125;899620
cenva;2048;128;128;1;max;omp;247;static;cores;;250;1662956
cenva;2048;64;64;1;max;omp;247;static;cores;;250;1672413
cenva;2048;32;32;1;max;omp;247;static;cores;;250;1677195
cenva;2048;128;128;1;max;omp;51;static,2;cores;;50;382063
cenva;2048;64;64;1;max;omp;51;static,2;cores;;50;381095
cenva;2048;32;32;1;max;omp;51;static,2;cores;;50;380687
cenva;2048;128;128;1;max;omp;126;static,2;cores;;125;885068
cenva;2048;64;64;1;max;omp;126;static,2;cores;;125;882893
cenva;2048;32;32;1;max;omp;126;static,2;cores;;125;880413
cenva;2048;128;128;1;max;omp;247;static,2;cores;;250;1690716
cenva;2048;64;64;1;max;omp;247;static,2;cores;;250;1683428
cenva;2048;32;32;1;max;omp;247;static,2;cores;;250;1668489
cenva;2048;128;128;1;max;omp;51;dynamic;threads;;50;382698
cenva;2048;64;64;1;max;omp;51;dynamic;threads;;50;382552
cenva;2048;32;32;1;max;omp;51;dynamic;threads;;50;382077
cenva;2048;128;128;1;max;omp;126;dynamic;threads;;125;883573
cenva;2048;64;64;1;max;omp;126;dynamic;threads;;125;879377
cenva;2048;32;32;1;max;omp;126;dynamic;threads;;125;878608
cenva;2048;128;128;1;max;omp;247;dynamic;threads;;250;1660770
cenva;2048;64;64;1;max;omp;247;dynamic;threads;;250;1661774
cenva;2048;32;32;1;max;omp;247;dynamic;threads;;250;1673488
cenva;2048;128;128;1;max;omp;51;static;threads;;50;383475
cenva;2048;64;64;1;max;omp;51;static;threads;;50;385370
cenva;2048;32;32;1;max;omp;51;static;threads;;50;381508
cenva;2048;128;128;1;max;omp;126;static;threads;;125;879115
cenva;2048;64;64;1;max;omp;126;static;threads;;125;877139
cenva;2048;32;32;1;max;omp;126;static;threads;;125;889971
cenva;2048;128;128;1;max;omp;247;static;threads;;250;1664183
cenva;2048;64;64;1;max;omp;247;static;threads;;250;1657326
cenva;2048;32;32;1;max;omp;247;static;threads;;250;1672749
cenva;2048;128;128;1;max;omp;51;static,2;threads;;50;391308
cenva;2048;64;64;1;max;omp;51;static,2;threads;;50;388869
cenva;2048;32;32;1;max;omp;51;static,2;threads;;50;382487
cenva;2048;128;128;1;max;omp;126;static,2;threads;;125;885452
cenva;2048;64;64;1;max;omp;126;static,2;threads;;125;892835
cenva;2048;32;32;1;max;omp;126;static,2;threads;;125;883684
cenva;2048;128;128;1;max;omp;247;static,2;threads;;250;1653294
cenva;2048;64;64;1;max;omp;247;static,2;threads;;250;1653845
cenva;2048;32;32;1;max;omp;247;static,2;threads;;250;1688283
cenva;2048;128;128;2;max;omp;52;dynamic;cores;;50;197802
cenva;2048;64;64;2;max;omp;52;dynamic;cores;;50;202782
cenva;2048;32;32;2;max;omp;52;dynamic;cores;;50;199210
cenva;2048;128;128;2;max;omp;126;dynamic;cores;;125;449104
cenva;2048;64;64;2;max;omp;126;dynamic;cores;;125;456194
cenva;2048;32;32;2;max;omp;126;dynamic;cores;;125;451157
cenva;2048;128;128;2;max;omp;255;dynamic;cores;;250;881482
cenva;2048;64;64;2;max;omp;255;dynamic;cores;;250;870156
cenva;2048;32;32;2;max;omp;255;dynamic;cores;;250;882024
cenva;2048;128;128;2;max;omp;52;static;cores;;50;203017
cenva;2048;64;64;2;max;omp;52;static;cores;;50;198266
cenva;2048;32;32;2;max;omp;52;static;cores;;50;201169
cenva;2048;128;128;2;max;omp;126;static;cores;;125;456541
cenva;2048;64;64;2;max;omp;126;static;cores;;125;448645
cenva;2048;32;32;2;max;omp;126;static;cores;;125;453742
cenva;2048;128;128;2;max;omp;255;static;cores;;250;873615
cenva;2048;64;64;2;max;omp;255;static;cores;;250;877542
cenva;2048;32;32;2;max;omp;255;static;cores;;250;881867
cenva;2048;128;128;2;max;omp;52;static,2;cores;;50;198134
cenva;2048;64;64;2;max;omp;52;static,2;cores;;50;199500
cenva;2048;32;32;2;max;omp;52;static,2;cores;;50;197653
cenva;2048;128;128;2;max;omp;126;static,2;cores;;125;456213
cenva;2048;64;64;2;max;omp;126;static,2;cores;;125;454579
cenva;2048;32;32;2;max;omp;126;static,2;cores;;125;448424
cenva;2048;128;128;2;max;omp;255;static,2;cores;;250;887475
cenva;2048;64;64;2;max;omp;255;static,2;cores;;250;871554
cenva;2048;32;32;2;max;omp;255;static,2;cores;;250;880772
cenva;2048;128;128;2;max;omp;52;dynamic;threads;;50;356888
cenva;2048;64;64;2;max;omp;52;dynamic;threads;;50;356388
cenva;2048;32;32;2;max;omp;52;dynamic;threads;;50;356478
cenva;2048;128;128;2;max;omp;126;dynamic;threads;;125;829249
cenva;2048;64;64;2;max;omp;126;dynamic;threads;;125;827473
cenva;2048;32;32;2;max;omp;126;dynamic;threads;;125;829639
cenva;2048;128;128;2;max;omp;255;dynamic;threads;;250;1637221
cenva;2048;64;64;2;max;omp;255;dynamic;threads;;250;1636436
cenva;2048;32;32;2;max;omp;255;dynamic;threads;;250;1634242
cenva;2048;128;128;2;max;omp;52;static;threads;;50;369424
cenva;2048;64;64;2;max;omp;52;static;threads;;50;356150
cenva;2048;32;32;2;max;omp;52;static;threads;;50;356552
cenva;2048;128;128;2;max;omp;126;static;threads;;125;828902
cenva;2048;64;64;2;max;omp;126;static;threads;;125;827612
cenva;2048;32;32;2;max;omp;126;static;threads;;125;828081
cenva;2048;128;128;2;max;omp;255;static;threads;;250;1635602
cenva;2048;64;64;2;max;omp;255;static;threads;;250;1633616
cenva;2048;32;32;2;max;omp;255;static;threads;;250;1631090
cenva;2048;128;128;2;max;omp;52;static,2;threads;;50;356426
cenva;2048;64;64;2;max;omp;52;static,2;threads;;50;355923
cenva;2048;32;32;2;max;omp;52;static,2;threads;;50;356372
cenva;2048;128;128;2;max;omp;126;static,2;threads;;125;827283
cenva;2048;64;64;2;max;omp;126;static,2;threads;;125;827966
cenva;2048;32;32;2;max;omp;126;static,2;threads;;125;829193
cenva;2048;128;128;2;max;omp;255;static,2;threads;;250;1635701
cenva;2048;64;64;2;max;omp;255;static,2;threads;;250;1630874
cenva;2048;32;32;2;max;omp;255;static,2;threads;;250;1635989
cenva;2048;128;128;4;max;omp;151;dynamic;cores;;50;302582
cenva;2048;64;64;4;max;omp;151;dynamic;cores;;50;316619
cenva;2048;32;32;4;max;omp;151;dynamic;cores;;50;341776
cenva;2048;128;128;4;max;omp;146;dynamic;cores;;125;329066
cenva;2048;64;64;4;max;omp;146;dynamic;cores;;125;315044
cenva;2048;32;32;4;max;omp;146;dynamic;cores;;125;288857
cenva;2048;128;128;4;max;omp;724;dynamic;cores;;250;1338169
cenva;2048;64;64;4;max;omp;724;dynamic;cores;;250;1526527
cenva;2048;32;32;4;max;omp;724;dynamic;cores;;250;1333577
cenva;2048;128;128;4;max;omp;151;static;cores;;50;300749
cenva;2048;64;64;4;max;omp;151;static;cores;;50;301507
cenva;2048;32;32;4;max;omp;151;static;cores;;50;298177
cenva;2048;128;128;4;max;omp;146;static;cores;;125;282931
cenva;2048;64;64;4;max;omp;146;static;cores;;125;272883
cenva;2048;32;32;4;max;omp;146;static;cores;;125;281153
cenva;2048;128;128;4;max;omp;724;static;cores;;250;1274251
cenva;2048;64;64;4;max;omp;724;static;cores;;250;1312485
cenva;2048;32;32;4;max;omp;724;static;cores;;250;1320064
cenva;2048;128;128;4;max;omp;151;static,2;cores;;50;347666
cenva;2048;64;64;4;max;omp;151;static,2;cores;;50;366817
cenva;2048;32;32;4;max;omp;151;static,2;cores;;50;329404
cenva;2048;128;128;4;max;omp;146;static,2;cores;;125;288027
cenva;2048;64;64;4;max;omp;146;static,2;cores;;125;282208
cenva;2048;32;32;4;max;omp;146;static,2;cores;;125;297875
cenva;2048;128;128;4;max;omp;724;static,2;cores;;250;1308974
cenva;2048;64;64;4;max;omp;724;static,2;cores;;250;1348286
cenva;2048;32;32;4;max;omp;724;static,2;cores;;250;1364775
cenva;2048;128;128;4;max;omp;151;dynamic;threads;;50;527965
cenva;2048;64;64;4;max;omp;151;dynamic;threads;;50;524099
cenva;2048;32;32;4;max;omp;151;dynamic;threads;;50;524747
cenva;2048;128;128;4;max;omp;146;dynamic;threads;;125;486473
cenva;2048;64;64;4;max;omp;146;dynamic;threads;;125;488521
cenva;2048;32;32;4;max;omp;146;dynamic;threads;;125;486753
cenva;2048;128;128;4;max;omp;724;dynamic;threads;;250;2359834
cenva;2048;64;64;4;max;omp;724;dynamic;threads;;250;2364037
cenva;2048;32;32;4;max;omp;724;dynamic;threads;;250;2360049
cenva;2048;128;128;4;max;omp;151;static;threads;;50;525843
cenva;2048;64;64;4;max;omp;151;static;threads;;50;527011
cenva;2048;32;32;4;max;omp;151;static;threads;;50;525422
cenva;2048;128;128;4;max;omp;146;static;threads;;125;487001
cenva;2048;64;64;4;max;omp;146;static;threads;;125;486513
cenva;2048;32;32;4;max;omp;146;static;threads;;125;487205
cenva;2048;128;128;4;max;omp;724;static;threads;;250;2355814
cenva;2048;64;64;4;max;omp;724;static;threads;;250;2356778
cenva;2048;32;32;4;max;omp;724;static;threads;;250;2357445
cenva;2048;128;128;4;max;omp;151;static,2;threads;;50;525353
cenva;2048;64;64;4;max;omp;151;static,2;threads;;50;524103
cenva;2048;32;32;4;max;omp;151;static,2;threads;;50;526208
cenva;2048;128;128;4;max;omp;146;static,2;threads;;125;486910
cenva;2048;64;64;4;max;omp;146;static,2;threads;;125;486981
cenva;2048;32;32;4;max;omp;146;static,2;threads;;125;487631
cenva;2048;128;128;4;max;omp;724;static,2;threads;;250;2358891
cenva;2048;64;64;4;max;omp;724;static,2;threads;;250;2365886
cenva;2048;32;32;4;max;omp;724;static,2;threads;;250;2361123
cenva;2048;128;128;6;max;omp;123;dynamic;cores;;50;257896
cenva;2048;64;64;6;max;omp;123;dynamic;cores;;50;261946
cenva;2048;32;32;6;max;omp;123;dynamic;cores;;50;257331
cenva;2048;128;128;6;max;omp;317;dynamic;cores;;125;645356
cenva;2048;64;64;6;max;omp;317;dynamic;cores;;125;637656
cenva;2048;32;32;6;max;omp;317;dynamic;cores;;125;637814
cenva;2048;128;128;6;max;omp;898;dynamic;cores;;250;1753616
cenva;2048;64;64;6;max;omp;898;dynamic;cores;;250;1774212
cenva;2048;32;32;6;max;omp;898;dynamic;cores;;250;1790135
cenva;2048;128;128;6;max;omp;123;static;cores;;50;260655
cenva;2048;64;64;6;max;omp;123;static;cores;;50;258151
cenva;2048;32;32;6;max;omp;123;static;cores;;50;257712
cenva;2048;128;128;6;max;omp;317;static;cores;;125;639914
cenva;2048;64;64;6;max;omp;317;static;cores;;125;641872
cenva;2048;32;32;6;max;omp;317;static;cores;;125;641897
cenva;2048;128;128;6;max;omp;898;static;cores;;250;1760620
cenva;2048;64;64;6;max;omp;898;static;cores;;250;1789400
cenva;2048;32;32;6;max;omp;898;static;cores;;250;1813148
cenva;2048;128;128;6;max;omp;123;static,2;cores;;50;269592
cenva;2048;64;64;6;max;omp;123;static,2;cores;;50;271670
cenva;2048;32;32;6;max;omp;123;static,2;cores;;50;264882
cenva;2048;128;128;6;max;omp;317;static,2;cores;;125;654214
cenva;2048;64;64;6;max;omp;317;static,2;cores;;125;661548
cenva;2048;32;32;6;max;omp;317;static,2;cores;;125;663992
cenva;2048;128;128;6;max;omp;898;static,2;cores;;250;1812887
cenva;2048;64;64;6;max;omp;898;static,2;cores;;250;1799475
cenva;2048;32;32;6;max;omp;898;static,2;cores;;250;1825822
cenva;2048;128;128;6;max;omp;123;dynamic;threads;;50;288940
cenva;2048;64;64;6;max;omp;123;dynamic;threads;;50;288622
cenva;2048;32;32;6;max;omp;123;dynamic;threads;;50;288465
cenva;2048;128;128;6;max;omp;317;dynamic;threads;;125;728643
cenva;2048;64;64;6;max;omp;317;dynamic;threads;;125;725821
cenva;2048;32;32;6;max;omp;317;dynamic;threads;;125;725418
cenva;2048;128;128;6;max;omp;898;dynamic;threads;;250;2002060
cenva;2048;64;64;6;max;omp;898;dynamic;threads;;250;2001007
cenva;2048;32;32;6;max;omp;898;dynamic;threads;;250;2010350
cenva;2048;128;128;6;max;omp;123;static;threads;;50;294747
cenva;2048;64;64;6;max;omp;123;static;threads;;50;290376
cenva;2048;32;32;6;max;omp;123;static;threads;;50;293467
cenva;2048;128;128;6;max;omp;317;static;threads;;125;717243
cenva;2048;64;64;6;max;omp;317;static;threads;;125;730207
cenva;2048;32;32;6;max;omp;317;static;threads;;125;722907
cenva;2048;128;128;6;max;omp;898;static;threads;;250;2005737
cenva;2048;64;64;6;max;omp;898;static;threads;;250;2009345
cenva;2048;32;32;6;max;omp;898;static;threads;;250;2010597
cenva;2048;128;128;6;max;omp;123;static,2;threads;;50;288908
cenva;2048;64;64;6;max;omp;123;static,2;threads;;50;291069
cenva;2048;32;32;6;max;omp;123;static,2;threads;;50;292723
cenva;2048;128;128;6;max;omp;317;static,2;threads;;125;716684
cenva;2048;64;64;6;max;omp;317;static,2;threads;;125;717640
cenva;2048;32;32;6;max;omp;317;static,2;threads;;125;719774
cenva;2048;128;128;6;max;omp;898;static,2;threads;;250;2008387
cenva;2048;64;64;6;max;omp;898;static,2;threads;;250;2007411
cenva;2048;32;32;6;max;omp;898;static,2;threads;;250;2015398
cenva;2048;128;128;8;max;omp;151;dynamic;cores;;50;280299
cenva;2048;64;64;8;max;omp;151;dynamic;cores;;50;275963
cenva;2048;32;32;8;max;omp;151;dynamic;cores;;50;275059
cenva;2048;128;128;8;max;omp;369;dynamic;cores;;125;660709
cenva;2048;64;64;8;max;omp;369;dynamic;cores;;125;651980
cenva;2048;32;32;8;max;omp;369;dynamic;cores;;125;641555
cenva;2048;128;128;8;max;omp;1189;dynamic;cores;;250;2063198
cenva;2048;64;64;8;max;omp;1189;dynamic;cores;;250;2090090
cenva;2048;32;32;8;max;omp;1189;dynamic;cores;;250;2063340
cenva;2048;128;128;8;max;omp;151;static;cores;;50;276451
cenva;2048;64;64;8;max;omp;151;static;cores;;50;278829
cenva;2048;32;32;8;max;omp;151;static;cores;;50;275277
cenva;2048;128;128;8;max;omp;369;static;cores;;125;645013
cenva;2048;64;64;8;max;omp;369;static;cores;;125;649778
cenva;2048;32;32;8;max;omp;369;static;cores;;125;654297
cenva;2048;128;128;8;max;omp;1189;static;cores;;250;2069948
cenva;2048;64;64;8;max;omp;1189;static;cores;;250;2074311
cenva;2048;32;32;8;max;omp;1189;static;cores;;250;2071413
cenva;2048;128;128;8;max;omp;151;static,2;cores;;50;277079
cenva;2048;64;64;8;max;omp;151;static,2;cores;;50;277679
cenva;2048;32;32;8;max;omp;151;static,2;cores;;50;274647
cenva;2048;128;128;8;max;omp;369;static,2;cores;;125;651101
cenva;2048;64;64;8;max;omp;369;static,2;cores;;125;646546
cenva;2048;32;32;8;max;omp;369;static,2;cores;;125;652325
cenva;2048;128;128;8;max;omp;1189;static,2;cores;;250;2070965
cenva;2048;64;64;8;max;omp;1189;static,2;cores;;250;2047865
cenva;2048;32;32;8;max;omp;1189;static,2;cores;;250;2057946
cenva;2048;128;128;8;max;omp;151;dynamic;threads;;50;297606
cenva;2048;64;64;8;max;omp;151;dynamic;threads;;50;279386
cenva;2048;32;32;8;max;omp;151;dynamic;threads;;50;293257
cenva;2048;128;128;8;max;omp;369;dynamic;threads;;125;701503
cenva;2048;64;64;8;max;omp;369;dynamic;threads;;125;666833
cenva;2048;32;32;8;max;omp;369;dynamic;threads;;125;688640
cenva;2048;128;128;8;max;omp;1189;dynamic;threads;;250;2123210
cenva;2048;64;64;8;max;omp;1189;dynamic;threads;;250;2167518
cenva;2048;32;32;8;max;omp;1189;dynamic;threads;;250;2137643
cenva;2048;128;128;8;max;omp;151;static;threads;;50;283762
cenva;2048;64;64;8;max;omp;151;static;threads;;50;289501
cenva;2048;32;32;8;max;omp;151;static;threads;;50;294085
cenva;2048;128;128;8;max;omp;369;static;threads;;125;706863
cenva;2048;64;64;8;max;omp;369;static;threads;;125;679391
cenva;2048;32;32;8;max;omp;369;static;threads;;125;676410
cenva;2048;128;128;8;max;omp;1189;static;threads;;250;2163317
cenva;2048;64;64;8;max;omp;1189;static;threads;;250;2181530
cenva;2048;32;32;8;max;omp;1189;static;threads;;250;2168917
cenva;2048;128;128;8;max;omp;151;static,2;threads;;50;282659
cenva;2048;64;64;8;max;omp;151;static,2;threads;;50;279125
cenva;2048;32;32;8;max;omp;151;static,2;threads;;50;291519
cenva;2048;128;128;8;max;omp;369;static,2;threads;;125;667576
cenva;2048;64;64;8;max;omp;369;static,2;threads;;125;662055
cenva;2048;32;32;8;max;omp;369;static,2;threads;;125;668039
cenva;2048;128;128;8;max;omp;1189;static,2;threads;;250;2194459
cenva;2048;64;64;8;max;omp;1189;static,2;threads;;250;2188594
cenva;2048;32;32;8;max;omp;1189;static,2;threads;;250;2193363
cenva;2048;128;128;1;max;omp;51;dynamic;cores;;50;390370
cenva;2048;64;64;1;max;omp;51;dynamic;cores;;50;390912
cenva;2048;32;32;1;max;omp;51;dynamic;cores;;50;381939
cenva;2048;128;128;1;max;omp;126;dynamic;cores;;125;893764
cenva;2048;64;64;1;max;omp;126;dynamic;cores;;125;1094789
cenva;2048;32;32;1;max;omp;126;dynamic;cores;;125;923680
cenva;2048;128;128;1;max;omp;247;dynamic;cores;;250;1716087
cenva;2048;64;64;1;max;omp;247;dynamic;cores;;250;1692659
cenva;2048;32;32;1;max;omp;247;dynamic;cores;;250;1691036
cenva;2048;128;128;1;max;omp;51;static;cores;;50;398022
cenva;2048;64;64;1;max;omp;51;static;cores;;50;389687
cenva;2048;32;32;1;max;omp;51;static;cores;;50;386429
cenva;2048;128;128;1;max;omp;126;static;cores;;125;912443
cenva;2048;64;64;1;max;omp;126;static;cores;;125;897297
cenva;2048;32;32;1;max;omp;126;static;cores;;125;905219
cenva;2048;128;128;1;max;omp;247;static;cores;;250;1682176
cenva;2048;64;64;1;max;omp;247;static;cores;;250;1682808
cenva;2048;32;32;1;max;omp;247;static;cores;;250;1676796
cenva;2048;128;128;1;max;omp;51;static,2;cores;;50;390353
cenva;2048;64;64;1;max;omp;51;static,2;cores;;50;384039
cenva;2048;32;32;1;max;omp;51;static,2;cores;;50;382725
cenva;2048;128;128;1;max;omp;126;static,2;cores;;125;899504
cenva;2048;64;64;1;max;omp;126;static,2;cores;;125;890669
cenva;2048;32;32;1;max;omp;126;static,2;cores;;125;885070
cenva;2048;128;128;1;max;omp;247;static,2;cores;;250;1673356
cenva;2048;64;64;1;max;omp;247;static,2;cores;;250;1673005
cenva;2048;32;32;1;max;omp;247;static,2;cores;;250;1668767
cenva;2048;128;128;1;max;omp;51;dynamic;threads;;50;382313
cenva;2048;64;64;1;max;omp;51;dynamic;threads;;50;381244
cenva;2048;32;32;1;max;omp;51;dynamic;threads;;50;381469
cenva;2048;128;128;1;max;omp;126;dynamic;threads;;125;884897
cenva;2048;64;64;1;max;omp;126;dynamic;threads;;125;885283
cenva;2048;32;32;1;max;omp;126;dynamic;threads;;125;885264
cenva;2048;128;128;1;max;omp;247;dynamic;threads;;250;1665940
cenva;2048;64;64;1;max;omp;247;dynamic;threads;;250;1692837
cenva;2048;32;32;1;max;omp;247;dynamic;threads;;250;1677457
cenva;2048;128;128;1;max;omp;51;static;threads;;50;389018
cenva;2048;64;64;1;max;omp;51;static;threads;;50;389894
cenva;2048;32;32;1;max;omp;51;static;threads;;50;382465
cenva;2048;128;128;1;max;omp;126;static;threads;;125;891431
cenva;2048;64;64;1;max;omp;126;static;threads;;125;883016
cenva;2048;32;32;1;max;omp;126;static;threads;;125;899519
cenva;2048;128;128;1;max;omp;247;static;threads;;250;1675732
cenva;2048;64;64;1;max;omp;247;static;threads;;250;1708295
cenva;2048;32;32;1;max;omp;247;static;threads;;250;1679182
cenva;2048;128;128;1;max;omp;51;static,2;threads;;50;391437
cenva;2048;64;64;1;max;omp;51;static,2;threads;;50;382485
cenva;2048;32;32;1;max;omp;51;static,2;threads;;50;395193
cenva;2048;128;128;1;max;omp;126;static,2;threads;;125;881355
cenva;2048;64;64;1;max;omp;126;static,2;threads;;125;888203
cenva;2048;32;32;1;max;omp;126;static,2;threads;;125;887719
cenva;2048;128;128;1;max;omp;247;static,2;threads;;250;1667931
cenva;2048;64;64;1;max;omp;247;static,2;threads;;250;1665468
cenva;2048;32;32;1;max;omp;247;static,2;threads;;250;1679217
cenva;2048;128;128;2;max;omp;52;dynamic;cores;;50;229624
cenva;2048;64;64;2;max;omp;52;dynamic;cores;;50;214421
cenva;2048;32;32;2;max;omp;52;dynamic;cores;;50;209531
cenva;2048;128;128;2;max;omp;126;dynamic;cores;;125;488333
cenva;2048;64;64;2;max;omp;126;dynamic;cores;;125;466074
cenva;2048;32;32;2;max;omp;126;dynamic;cores;;125;464866
cenva;2048;128;128;2;max;omp;255;dynamic;cores;;250;914664
cenva;2048;64;64;2;max;omp;255;dynamic;cores;;250;937899
cenva;2048;32;32;2;max;omp;255;dynamic;cores;;250;924270
cenva;2048;128;128;2;max;omp;52;static;cores;;50;201220
cenva;2048;64;64;2;max;omp;52;static;cores;;50;205172
cenva;2048;32;32;2;max;omp;52;static;cores;;50;203501
cenva;2048;128;128;2;max;omp;126;static;cores;;125;463926
cenva;2048;64;64;2;max;omp;126;static;cores;;125;468063
cenva;2048;32;32;2;max;omp;126;static;cores;;125;455513
cenva;2048;128;128;2;max;omp;255;static;cores;;250;906113
cenva;2048;64;64;2;max;omp;255;static;cores;;250;907035
cenva;2048;32;32;2;max;omp;255;static;cores;;250;884783
cenva;2048;128;128;2;max;omp;52;static,2;cores;;50;199934
cenva;2048;64;64;2;max;omp;52;static,2;cores;;50;208089
cenva;2048;32;32;2;max;omp;52;static,2;cores;;50;209620
cenva;2048;128;128;2;max;omp;126;static,2;cores;;125;457417
cenva;2048;64;64;2;max;omp;126;static,2;cores;;125;463101
cenva;2048;32;32;2;max;omp;126;static,2;cores;;125;454092
cenva;2048;128;128;2;max;omp;255;static,2;cores;;250;891665
cenva;2048;64;64;2;max;omp;255;static,2;cores;;250;887111
cenva;2048;32;32;2;max;omp;255;static,2;cores;;250;884950
cenva;2048;128;128;2;max;omp;52;dynamic;threads;;50;356504
cenva;2048;64;64;2;max;omp;52;dynamic;threads;;50;356451
cenva;2048;32;32;2;max;omp;52;dynamic;threads;;50;357064
cenva;2048;128;128;2;max;omp;126;dynamic;threads;;125;829510
cenva;2048;64;64;2;max;omp;126;dynamic;threads;;125;829445
cenva;2048;32;32;2;max;omp;126;dynamic;threads;;125;830144
cenva;2048;128;128;2;max;omp;255;dynamic;threads;;250;1637551
cenva;2048;64;64;2;max;omp;255;dynamic;threads;;250;1641788
cenva;2048;32;32;2;max;omp;255;dynamic;threads;;250;1635845
cenva;2048;128;128;2;max;omp;52;static;threads;;50;356801
cenva;2048;64;64;2;max;omp;52;static;threads;;50;356137
cenva;2048;32;32;2;max;omp;52;static;threads;;50;357530
cenva;2048;128;128;2;max;omp;126;static;threads;;125;829254
cenva;2048;64;64;2;max;omp;126;static;threads;;125;828842
cenva;2048;32;32;2;max;omp;126;static;threads;;125;831333
cenva;2048;128;128;2;max;omp;255;static;threads;;250;1637493
cenva;2048;64;64;2;max;omp;255;static;threads;;250;1635171
cenva;2048;32;32;2;max;omp;255;static;threads;;250;1640171
cenva;2048;128;128;2;max;omp;52;static,2;threads;;50;357236
cenva;2048;64;64;2;max;omp;52;static,2;threads;;50;357224
cenva;2048;32;32;2;max;omp;52;static,2;threads;;50;356753
cenva;2048;128;128;2;max;omp;126;static,2;threads;;125;831460
cenva;2048;64;64;2;max;omp;126;static,2;threads;;125;829205
cenva;2048;32;32;2;max;omp;126;static,2;threads;;125;829782
cenva;2048;128;128;2;max;omp;255;static,2;threads;;250;1637453
cenva;2048;64;64;2;max;omp;255;static,2;threads;;250;1635383
cenva;2048;32;32;2;max;omp;255;static,2;threads;;250;1632099
cenva;2048;128;128;4;max;omp;151;dynamic;cores;;50;290070
cenva;2048;64;64;4;max;omp;151;dynamic;cores;;50;291874
cenva;2048;32;32;4;max;omp;151;dynamic;cores;;50;289669
cenva;2048;128;128;4;max;omp;146;dynamic;cores;;125;270555
cenva;2048;64;64;4;max;omp;146;dynamic;cores;;125;271660
cenva;2048;32;32;4;max;omp;146;dynamic;cores;;125;268068
cenva;2048;128;128;4;max;omp;724;dynamic;cores;;250;1263783
cenva;2048;64;64;4;max;omp;724;dynamic;cores;;250;1267711
cenva;2048;32;32;4;max;omp;724;dynamic;cores;;250;1270062
cenva;2048;128;128;4;max;omp;151;static;cores;;50;291591
cenva;2048;64;64;4;max;omp;151;static;cores;;50;289583
cenva;2048;32;32;4;max;omp;151;static;cores;;50;294484
cenva;2048;128;128;4;max;omp;146;static;cores;;125;269121
cenva;2048;64;64;4;max;omp;146;static;cores;;125;271916
cenva;2048;32;32;4;max;omp;146;static;cores;;125;269114
cenva;2048;128;128;4;max;omp;724;static;cores;;250;1271804
cenva;2048;64;64;4;max;omp;724;static;cores;;250;1269650
cenva;2048;32;32;4;max;omp;724;static;cores;;250;1262469
cenva;2048;128;128;4;max;omp;151;static,2;cores;;50;290184
cenva;2048;64;64;4;max;omp;151;static,2;cores;;50;291261
cenva;2048;32;32;4;max;omp;151;static,2;cores;;50;288688
cenva;2048;128;128;4;max;omp;146;static,2;cores;;125;280057
cenva;2048;64;64;4;max;omp;146;static,2;cores;;125;269466
cenva;2048;32;32;4;max;omp;146;static,2;cores;;125;265461
cenva;2048;128;128;4;max;omp;724;static,2;cores;;250;1283752
cenva;2048;64;64;4;max;omp;724;static,2;cores;;250;1267469
cenva;2048;32;32;4;max;omp;724;static,2;cores;;250;1263860
cenva;2048;128;128;4;max;omp;151;dynamic;threads;;50;523245
cenva;2048;64;64;4;max;omp;151;dynamic;threads;;50;523609
cenva;2048;32;32;4;max;omp;151;dynamic;threads;;50;529467
cenva;2048;128;128;4;max;omp;146;dynamic;threads;;125;484736
cenva;2048;64;64;4;max;omp;146;dynamic;threads;;125;488052
